id,query,answer_ids
3595643050,"Yellow dog stands on hind legs with ball in mouth , building in background .",[3595643050]
3209523192,A slalom skier wearing red pants and black shirt is skiing past a red flag .,[3209523192]
4645218108,On his way to work the man in black realizes there 's a camera watching him .,[4645218108]
2677656448,A dog in a swimming pool swims toward sombody we cannot see .,[2677656448]
156642718,"After playing with her other toys , the baby decides that the guitar seems fun to play with as well .",[156642718]
1007320043,A small child grips onto the red ropes at the playground .,[1007320043]
1577929305,A group of Japanese men in bright red shirts play tug-of-war while an ethnically dressed Japanese man stands nearby and watches .,[1577929305]
4552608823,"A group of people looks from below at several balconies , also occupied by people , which are present on the sides of a group of three apartment buildings .",[4552608823]
6454057197,"A young boy , wearing a colorful outfit and hat , sits on a red curb at the edge of wide wooden planks .",[6454057197]
2489084679,Young kid in a big hat setting of a bocce ballgame .,[2489084679]
136552115,A mountain biker is jumping his bike over a rock as another cyclist stands on the trail watching .,[136552115]
365291944,A woman in a sweater and a scarf stands in the middle of a snow filled forrest .,[365291944]
1153704539,a young girl wearing a blue shirt marching in a band playing a trumpet,[1153704539]
1855985590,The back of a man in a black hat and coat standing in front of a large green structure .,[1855985590]
2622131465,Two people on a really strange motorcycle in what looks like a race or possibly a parade .,[2622131465]
254169701,Four girls in shorts on the beach throwing a football with the ocean behind them .,[254169701]
4901197698,A large group of people riding a green roller coaster on its downhill slide while on a yellow rail while over a green algae ridden pond or body of water .,[4901197698]
3312455265,"A man wearing a red cap and shades , is singing into a microphone , as he is playing a guitar that has "" Whatever it Takes "" written on it .",[3312455265]
4638839630,A man is smiling as he presents a playbill or pamphlet to photographer .,[4638839630]
3503987396,A toddler in a blue sweater is being helped .,[3503987396]
2155994202,A blond man stands next to a cement mixer with mountains in the background .,[2155994202]
2327240505,A young girl with a flower on her shirt rides a skateboard while a young boy wraps something around her .,[2327240505]
283056265,A female singer sings passionately while the back-up guitarist plays in the background .,[283056265]
5691273194,Five men jogging on a brick pathway with palm trees in the background .,[5691273194]
6929271699,A soccer player wearing a red striped jacket is diving to kick a ball out from the feet of another player .,[6929271699]
4784816870,A very busy town center with many bikes attached to a fence under cloudy skies .,[4784816870]
1509274237,A woman in a long white dress and white boots is walking along a stone structure with white stone columns .,[1509274237]
4698152924,A man in a white shirt with a helmet riding his big motorbike next to a pink old car .,[4698152924]
4515616069,A picture of net fishermen on boats taken with a distorted lens .,[4515616069]
3884461163,A young African woman is holding up an octopus while sitting down in the sand .,[3884461163]
4743795506,A man in a white t-shirt stands at a podium giving a speech while another man in a red polo shirt stand behind him .,[4743795506]
3672505256,"Men dressed in red , white , and black are lined up , each with a trumpet in hand .",[3672505256]
2503091968,A child is sticking her head out of the 0095 taxi cab and screaming .,[2503091968]
1118557877,A small child wades through the water while being guided by another person .,[1118557877]
209605542,a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage .,[209605542]
2723024306,A man builds a sand castle as children enjoy the sun in the background .,[2723024306]
1253275679,a young boy wearing a clever black and white shirt with his head bowed down,[1253275679]
164428441,"A man helping a young child up to a train engine , while a woman climbs up the steps behind them .",[164428441]
2511782353,A woman holding a baby is signing a banner with a green marker .,[2511782353]
5686865855,Two men without shirts standing on a dilapidated roof talking to each other looking over a town .,[5686865855]
2192026581,Many children are playing and swimming in the water .,[2192026581]
2682739228,A lady wearing a black and white patterned dress and velcro shoes with a cane in her hand sitting on a bench .,[2682739228]
3205754736,A man in a red hat and blue jacket in a protest is holding up a tablet that talks about God and judgement .,[3205754736]
4792134256,"A woman in a white and light green jacket and another woman in a purple shirt , both wearing hats , sit at a table watching a cooking fire .",[4792134256]
3727740053,One man kicks another in the shoulder at a martial arts event .,[3727740053]
3084010872,A man and a woman are standing next to each other and the woman has a drink in her hand .,[3084010872]
50162920,"A woman wearing rubber gloves is kneeling on the ground next to a few round , colorful , Chinese lanterns .",[50162920]
6271611352,"Five young boys , two in green jerseys , three in blue , are playing soccer in a field , with a chain link fence in the background .",[6271611352]
301582255,Four young children planning on how they will spend their summer .,[301582255]
358875403,A giant goose is waving its wings as it comes out of the water .,[358875403]
3494394662,"Bearded man in fleece jacket smiles for a picture , the background is blurry",[3494394662]
2439663077,A guy in a Baltimore Ravens baseball cap holds something and looks at the camera .,[2439663077]
2193001254,A man wearing a white cap is drinking water with lemon at a table next to a mirror that shows a server and three more seated customers .,[2193001254]
93406137,two men clean the side of a gas service station canopy below a blue sky .,[93406137]
347922862,A man is pulling two children on a sled in the snow behind other people .,[347922862]
4725655790,People shopping in the meat section of a grocery store .,[4725655790]
3604928725,A child floating on a blue raft while a woman holds on to him while a black dog swims nearby .,[3604928725]
